scenario_id,domain,object_type,priority,account_tier,account_revenue,customer_tenure,recent_interactions,sla_hours_remaining,churn_risk_score,compliance_flags,open_cases_count,sentiment_score,behavioral_signals,ground_truth,is_complex
S0467,ServiceDesk,ServiceRequest,Low,Basic,9183.385391098067,2.871152816582084,2,42.48989440138137,0.1683038196517329,0,4,-0.627366446962933,0,STANDARD_ROUTE,False
S0468,ServiceDesk,Problem,Medium,Gold,167732.74296277663,7.134928374620318,2,4.020165591768442,0.6680549621593945,3,2,-0.9491586296409502,0,ESCALATE_COMPLIANCE,False
S0469,Compliance,ComplianceCase,Low,Enterprise,712899.8161390978,1.4537786908856742,2,31.009675400073366,0.18677649236175853,2,2,-0.07097549899184519,1,ESCALATE_COMPLIANCE,False
S0470,CRM,Case,Low,Standard,24010.769148781394,1.0318715327290222,1,29.1954921865951,0.26374828268603734,0,2,-0.9118155672049357,1,STANDARD_ROUTE,False
S0471,Sales,Quote,Critical,Basic,7335.478741797659,1.6496300298404205,2,31.020262178619898,0.4953558231417935,1,1,0.3224667665237315,1,ESCALATE_COMPLIANCE,False
S0472,Sales,Quote,Medium,Basic,3802.37897946989,8.216585391774462,1,33.150187429466335,0.5790195123222399,0,2,-0.9715956876584706,0,AI_ROUTE_STANDARD,True
S0473,Sales,Quote,Medium,Enterprise,1182523.1576966718,5.829754873190428,2,35.0260193858458,0.12711227434143219,0,0,0.8189215960975424,2,APPROVE,False
S0474,Finance,InvoiceApproval,Low,Standard,54415.826439453995,0.9195055879988082,2,43.411868403482664,0.25498084245918684,0,1,-0.2206851554237692,1,STANDARD_ROUTE,False
S0475,Compliance,PolicyReview,Low,Standard,14282.487329150119,1.9475929534335437,1,5.5219166204789065,0.06880165709924974,0,1,-0.03281390379134197,1,STANDARD_ROUTE,False
S0476,ServiceDesk,Problem,Medium,Gold,412958.32345778367,3.0264835489669575,1,14.148190828313348,0.24720011740306613,0,1,0.2833514203229919,2,STANDARD_ROUTE,False
S0477,Compliance,PolicyReview,High,Enterprise,1616905.5185050701,0.19473525956873106,2,22.1276244779416,0.0803358637236154,0,1,0.014788187689921184,0,PRIORITY_ROUTE,False
S0478,Finance,InvoiceApproval,Low,Enterprise,530965.15931869,13.117703475679534,2,0.9783789045334506,0.207004142269114,1,0,0.800469714864219,1,ESCALATE_COMPLIANCE,False
S0479,CRM,Contact,High,Standard,74407.19955019862,6.438839956801937,1,0.6250273900304386,0.04936703414778758,1,1,-0.03857188703128811,1,ESCALATE_COMPLIANCE,False
S0480,ServiceDesk,Problem,Medium,Enterprise,1655133.5468811227,2.482029981517609,2,46.393456179640495,0.15635726196781882,0,3,0.20922542701044322,1,PRIORITY_ROUTE,False
S0481,Compliance,AuditRequest,Medium,Standard,51171.54819272397,2.9165788945265203,3,31.015262217907424,0.05567366473790923,3,1,-0.8602163762241046,2,ESCALATE_COMPLIANCE,False
S0482,CRM,Contact,Low,Basic,2931.00869197002,4.021089532621811,3,16.593055571537864,0.34605452000949644,0,3,-0.21442870734259012,2,STANDARD_ROUTE,False
S0483,ServiceDesk,ServiceRequest,High,Enterprise,1253197.4613792987,0.08085868110232095,1,1.2106569171742838,0.49528412056497056,0,3,-0.7383152773023605,2,PRIORITY_ROUTE,False
S0484,Sales,Opportunity,Medium,Basic,2017.9518085154787,7.047410245847255,3,28.811432645115552,0.0404271485131499,1,1,-0.012025639713017622,2,ESCALATE_COMPLIANCE,False
S0485,CRM,Lead,Low,Gold,165026.82746539143,21.629359284888416,0,1.2101236274513478,0.1881101007522715,1,2,-0.7692002834383436,1,ESCALATE_COMPLIANCE,False
S0486,Compliance,ComplianceCase,Medium,Standard,97560.49504489254,0.2293959578816135,3,27.125619239796617,0.16349890804070852,2,2,-0.1443530867235001,0,ESCALATE_COMPLIANCE,False
S0487,Finance,InvoiceApproval,High,Enterprise,1275255.1516017488,1.2226435429826337,1,4.7241523308636335,0.29154180699862364,0,1,0.8722926708642258,0,PRIORITY_ROUTE,False
S0488,Finance,ExpenseReport,High,Gold,321001.39050461754,0.9706789743092741,3,38.21787972943086,0.23552566711950473,0,1,-0.17749520304226185,1,STANDARD_ROUTE,False
S0489,Compliance,AuditRequest,Medium,Basic,6218.395957900672,1.8487087361430872,0,6.56210134629328,0.13632996886532955,2,2,0.0864401887343218,0,ESCALATE_COMPLIANCE,False
S0490,CRM,Case,High,Standard,62104.34585848213,4.16705043983896,3,47.12500391381823,0.520101873203504,1,1,-0.8405228851410773,1,ESCALATE_COMPLIANCE,False
S0491,ServiceDesk,Problem,High,Gold,465467.83897708775,2.5416565791539005,3,38.36486752625201,0.061303120838535605,1,4,-0.27513717762445866,2,ESCALATE_COMPLIANCE,False
S0492,HR,OnboardingRequest,Medium,Gold,432639.31857643055,10.782023629787822,3,19.153655276850305,0.12016262425461918,0,2,-0.041567485132967485,1,AI_ROUTE_STANDARD,True
S0493,CRM,Contact,Medium,Gold,427495.1961818608,0.5323623372706519,4,18.247938877168178,0.15756154165622116,1,0,0.2877358551102527,4,ESCALATE_COMPLIANCE,False
S0494,Compliance,AuditRequest,Critical,Standard,10626.18285729621,1.0984138617572834,0,12.860039976948297,0.13866243091467134,0,1,0.9697431322272041,3,PRIORITY_ROUTE,False
S0495,Compliance,ComplianceCase,Medium,Gold,139892.38893755295,10.201911078285198,1,27.01137251109021,0.2390131591868686,1,4,0.049868168486935094,1,ESCALATE_COMPLIANCE,False
S0496,HR,LeaveApproval,Medium,Basic,7549.876364616497,0.517997082977035,3,42.17528972571609,0.3041111463655416,0,0,-0.32599441732548295,0,STANDARD_ROUTE,False
S0497,ServiceDesk,Incident,Critical,Gold,491397.7858687163,3.5511392204424412,3,29.584786219918847,0.09636177983211126,0,0,-0.2560104804216763,2,PRIORITY_ROUTE,False
S0498,Sales,Contract,High,Standard,25132.697730527238,14.315939952016512,4,12.907008135510864,0.03589144836579297,0,2,-0.6566120137430176,0,AI_ROUTE_STANDARD,True
S0499,HR,PerformanceReview,Low,Enterprise,530766.3789805868,1.1474005437392303,2,39.503489963046036,0.449376511086293,3,1,-0.07935721988520328,0,ESCALATE_COMPLIANCE,False
S0500,ServiceDesk,ServiceRequest,Medium,Enterprise,1350744.6318700882,3.224632533424075,0,22.791892327100335,0.1854191754011039,1,2,0.7773864295695967,0,ESCALATE_COMPLIANCE,False
S0501,HR,OnboardingRequest,Medium,Gold,273674.6367853878,0.5622065802089136,3,25.14339482400679,0.2813209218031884,1,1,-0.5450182182618752,1,ESCALATE_COMPLIANCE,False
S0502,Compliance,ComplianceCase,Medium,Standard,52239.09673391231,2.3168156941288043,2,12.396061583296175,0.1666412725752628,0,1,-0.9567041948255042,1,STANDARD_ROUTE,False
S0503,ServiceDesk,ServiceRequest,Medium,Basic,7863.881409203359,0.8998883672693565,1,8.674743000868453,0.1963447467179681,1,0,-0.943085216312155,2,ESCALATE_COMPLIANCE,False
S0504,Sales,Quote,Low,Basic,6602.642815714444,1.5136756836829006,1,32.749907653331825,0.4853886819774772,0,1,0.7210229731748901,2,STANDARD_ROUTE,False
S0505,Compliance,ComplianceCase,Low,Gold,209828.92622040864,3.1595029736052482,1,15.6133224516634,0.38813670972220216,0,1,-0.1942208420867384,1,STANDARD_ROUTE,False
S0506,HR,LeaveApproval,High,Enterprise,906594.4852105456,1.4510383083907104,3,45.8325447058412,0.49364210646581247,0,1,0.16853640412900206,0,PRIORITY_ROUTE,False
S0507,Finance,InvoiceApproval,Medium,Basic,9973.196241055273,2.434242632611056,4,45.88709105481894,0.1852460009216374,0,3,-0.6912764602081993,0,STANDARD_ROUTE,False
S0508,Compliance,PolicyReview,Low,Enterprise,887876.3323291608,5.152388506879362,3,46.87962806324267,0.2989694242177937,0,1,0.10568359196953647,0,AI_ROUTE_ELEVATED,True
S0509,HR,OnboardingRequest,Low,Standard,15366.297194854198,6.694970961790106,2,29.638659946979534,0.1527953926638752,2,3,0.4790069098121654,2,ESCALATE_COMPLIANCE,False
S0510,CRM,Lead,High,Basic,1072.2867748806063,2.7097387268725734,1,14.022033617473838,0.13919344965799252,0,1,0.48303450465398057,1,STANDARD_ROUTE,False
S0511,Compliance,ComplianceCase,Medium,Enterprise,1727813.8698582547,1.8244218691234073,2,43.46251154586116,0.3030766019150224,1,2,0.7241681716804629,1,ESCALATE_COMPLIANCE,False
S0512,HR,OnboardingRequest,Low,Basic,9039.12532488952,8.699455649888048,3,35.911396554256704,0.09066964195000665,0,1,-0.6086674087493151,1,STANDARD_ROUTE,False
S0513,ServiceDesk,Incident,High,Enterprise,1797490.959544302,3.310371519403881,1,14.524879929083761,0.8189568785773572,0,1,-0.040457284435244434,1,ESCALATE_PRIORITY,False
S0514,HR,LeaveApproval,Medium,Gold,438769.0398203628,1.8889107798156963,5,35.339362920371684,0.5521022821111548,2,1,-0.6919673492512675,0,ESCALATE_COMPLIANCE,False
S0515,Compliance,ComplianceCase,Medium,Standard,99439.57924911384,5.22110160299252,5,18.090208333899806,0.18069990604217914,3,1,-0.2622349568882216,1,ESCALATE_COMPLIANCE,False
S0516,Compliance,AuditRequest,Medium,Gold,436221.3427005057,4.590935547916533,1,43.74145144966113,0.6455181714580207,0,1,-0.8353156738065566,1,AI_ROUTE_STANDARD,True
S0517,Sales,Quote,High,Standard,12302.108487565134,6.372460774017901,2,24.70043004758594,0.12459869120433019,0,0,0.06364702162161029,0,STANDARD_ROUTE,False
S0518,CRM,Case,Medium,Standard,74172.83107375936,1.2780829627467134,0,26.91272342159442,0.0699620176929878,0,3,0.35780604171941377,2,STANDARD_ROUTE,False
S0519,Sales,Contract,Critical,Standard,90290.08141219732,0.12506742175602212,3,28.850700887263322,0.1987011976030577,0,0,0.22497901419416677,3,PRIORITY_ROUTE,False
S0520,Finance,BudgetRequest,High,Standard,44378.51227212731,3.1374897824959183,1,31.351748441341382,0.13519632512083643,0,1,-0.6192334578780563,3,STANDARD_ROUTE,False
S0521,Finance,ExpenseReport,Medium,Standard,86087.72815306929,1.4084568968375621,5,39.626903591506895,0.14567542779933051,0,1,0.791302460803837,1,AI_ROUTE_STANDARD,True
S0522,HR,PerformanceReview,Medium,Standard,54600.0121338337,0.07214076633728342,1,32.80678503830465,0.4757835496209137,0,2,0.9257246683714844,0,STANDARD_ROUTE,False
S0523,HR,PerformanceReview,Low,Standard,22605.810342304285,1.7125279799516857,4,8.707508464417002,0.23904979368091397,2,3,0.04937682418695477,2,ESCALATE_COMPLIANCE,False
S0524,Finance,ExpenseReport,Low,Gold,277577.98413068755,5.6275227280004785,2,42.97938743263578,0.06250937589194779,1,1,0.8691161450865637,1,ESCALATE_COMPLIANCE,False
S0525,Sales,Opportunity,Medium,Standard,14317.080272152829,8.549916375655735,2,0.6609227791753589,0.35173657356272386,0,0,-0.636984076757009,0,EXPEDITE,False
S0526,ServiceDesk,Problem,Medium,Standard,95564.14749976262,3.6431817619639175,0,17.261674148955866,0.4713996940654337,0,1,-0.7434464550748683,0,STANDARD_ROUTE,False
S0527,Finance,InvoiceApproval,Critical,Enterprise,1616835.285656869,0.5724895605078664,0,1.5624103884853904,0.1968433298649557,1,2,0.3187503748389857,0,ESCALATE_COMPLIANCE,False
S0528,CRM,Lead,Low,Enterprise,863865.8043469049,1.7424879191079923,4,5.006358852071039,0.1964566455204141,0,3,0.2077559792481758,0,AI_ROUTE_ELEVATED,True
S0529,Sales,Opportunity,Medium,Basic,8048.993113470688,0.6271333344654253,2,2.612666468150099,0.18087465671285002,1,0,0.030994951953980943,0,ESCALATE_COMPLIANCE,False
S0530,Sales,Quote,Medium,Standard,23866.815922577513,4.1598843516492545,2,34.22003308561904,0.09782366066941957,1,2,-0.03509705923776485,1,ESCALATE_COMPLIANCE,False
S0531,HR,OnboardingRequest,High,Gold,185573.51312041888,0.023282704634014804,3,46.05458985139187,0.14589503122898786,0,0,-0.9823703334110547,1,STANDARD_ROUTE,False
S0532,CRM,Case,Medium,Gold,368666.4228837882,0.8735226821300037,2,33.71241218302541,0.2699873349166206,0,1,-0.6680110786497495,0,STANDARD_ROUTE,False
S0533,Compliance,AuditRequest,High,Standard,42074.418743089656,1.183668269476689,3,34.80680745900234,0.12450027689222284,1,2,-0.6315010510111332,0,ESCALATE_COMPLIANCE,False
S0534,Compliance,AuditRequest,Critical,Enterprise,1942500.1582737446,3.1847237662510333,1,27.429928230283597,0.5335559482658975,1,2,-0.7353388877598173,3,ESCALATE_COMPLIANCE,False
S0535,Finance,InvoiceApproval,High,Basic,5043.66238806629,1.3537076041287857,0,36.7663490242174,0.5980194391697726,0,3,-0.5898898131623285,2,STANDARD_ROUTE,False
S0536,Sales,Contract,High,Standard,91919.95312692809,1.4502547506681245,2,44.77768166264754,0.1781725144165805,0,1,-0.43091877945588775,1,STANDARD_ROUTE,False
S0537,Finance,InvoiceApproval,Low,Enterprise,1041182.6016180901,3.7891556296157036,1,10.757064690956417,0.2753409346090931,1,2,-0.05238313007972262,1,ESCALATE_COMPLIANCE,False
S0538,Compliance,PolicyReview,Medium,Enterprise,803693.2754582472,8.833288620326718,1,5.553449257168674,0.6220236197707895,0,1,0.5003005625970354,0,PRIORITY_ROUTE,False
S0539,Compliance,PolicyReview,Medium,Gold,449179.49216360075,7.969328704950224,1,37.31943869210825,0.10410196592899656,0,0,0.24463071290852856,1,AI_ROUTE_STANDARD,True
S0540,Sales,Contract,Medium,Gold,123253.51641073143,10.586862065976186,2,37.14845672233793,0.5979154306432779,0,2,0.7829101291127445,0,AI_ROUTE_STANDARD,True
S0541,Sales,Quote,Medium,Standard,27515.732889210867,1.9818925953912134,3,21.786113224595077,0.2621028418512615,0,2,-0.40022851988839014,0,STANDARD_ROUTE,False
S0542,ServiceDesk,Problem,Low,Enterprise,1517589.719608861,4.3215072658904985,4,44.5186064561068,0.08617850350055599,0,1,-0.8953024663807951,3,AI_ROUTE_ELEVATED,True
S0543,CRM,Contact,Medium,Standard,96422.70926812937,1.1703467704958501,6,2.4952739523935654,0.1901626584445435,0,2,-0.4541656793512574,0,AI_ROUTE_STANDARD,True
S0544,Finance,ExpenseReport,Low,Standard,95067.07850143059,3.751126185729649,3,33.542910246649456,0.25755931590720427,0,1,-0.6663235311583307,0,STANDARD_ROUTE,False
S0545,Finance,InvoiceApproval,High,Basic,6359.311059991058,2.386573054187173,1,18.183283698470632,0.260447343057847,0,1,-0.8362769881674121,0,STANDARD_ROUTE,False
S0546,Sales,Contract,Medium,Standard,96939.43681674935,13.247211319756197,2,26.521050274428124,0.11373170920045213,0,1,-0.12005246591523999,1,AI_ROUTE_STANDARD,True
S0547,Compliance,PolicyReview,Low,Standard,81509.70649795349,0.16334268901819773,2,33.758909139446686,0.27473484938411097,1,2,-0.7918480871635061,2,ESCALATE_COMPLIANCE,False
S0548,CRM,Contact,Critical,Gold,273449.0347606696,3.371342106246484,5,10.228072434610429,0.6529515150404978,1,1,0.702564424433062,1,ESCALATE_COMPLIANCE,False
S0549,Compliance,AuditRequest,Medium,Standard,24600.661398684722,1.4838484228900792,5,37.14553155380397,0.19678683124568414,0,3,0.32544484673635554,1,AI_ROUTE_STANDARD,True
S0550,HR,PerformanceReview,High,Standard,58056.08922414405,0.25465820998433236,1,4.583752425762551,0.20768877195342403,2,3,-0.9384268622785068,3,ESCALATE_COMPLIANCE,False
S0551,Compliance,PolicyReview,Low,Standard,71713.27462500434,5.45679649914042,2,30.071543157778102,0.1651272969599771,0,3,0.9759506419547406,0,STANDARD_ROUTE,False
S0552,HR,PerformanceReview,High,Gold,464606.13126687385,24.783275105397845,1,13.565086264823767,0.36316353627502085,0,2,-0.7961323892347829,1,AI_ROUTE_STANDARD,True
S0553,HR,LeaveApproval,Low,Standard,34035.48462154242,2.3203041603586154,2,30.31730493920762,0.16760998061501756,0,1,-0.6579782911635432,1,STANDARD_ROUTE,False
S0554,Finance,ExpenseReport,Medium,Standard,42498.96765638201,7.647965585412258,4,45.741434999453304,0.27717931473695656,0,1,-0.1233344487712924,3,AI_ROUTE_STANDARD,True
S0555,HR,LeaveApproval,Low,Standard,78675.45433867376,4.366792419202978,2,2.600010336945777,0.4772447725193648,0,2,-0.8931724735009028,1,STANDARD_ROUTE,False
S0556,ServiceDesk,Incident,Low,Gold,290037.0673949447,1.0140936937104745,2,40.12820020513414,0.30722535093772974,0,2,-0.408801750030243,3,STANDARD_ROUTE,False
S0557,Finance,ExpenseReport,Low,Enterprise,1596820.7299944216,4.366564707262142,0,30.896707653899924,0.30318869482352473,0,2,0.5322435026902606,0,AI_ROUTE_ELEVATED,True
S0558,HR,PerformanceReview,Medium,Gold,469475.73640874814,1.6610135778861006,2,28.53982049831118,0.29443676544365915,0,2,-0.12413847230525832,2,STANDARD_ROUTE,False
S0559,Sales,Opportunity,Medium,Basic,6882.7197044595605,0.07621043325266219,0,37.64662781953365,0.2799150162368724,1,1,0.11580155762101851,0,ESCALATE_COMPLIANCE,False
S0560,CRM,Lead,Medium,Gold,126053.80057758442,2.278189950759315,0,13.45215998873787,0.3081158235221557,0,1,-0.9629036085511851,1,STANDARD_ROUTE,False
S0561,Finance,InvoiceApproval,Low,Basic,4661.911563622038,0.044096787615338764,1,29.573767614683312,0.12312144046036459,0,1,-0.09487099312883474,2,STANDARD_ROUTE,False
S0562,Finance,ExpenseReport,Medium,Enterprise,1258974.9937355951,2.0342549696401093,0,20.293661532743418,0.08292415012706633,1,2,0.8838099456766582,2,ESCALATE_COMPLIANCE,False
S0563,CRM,Case,Critical,Standard,52776.367890895744,0.8567446682580756,4,24.052401477441144,0.11539887949058213,0,3,-0.9645911098535256,1,PRIORITY_ROUTE,False
S0564,CRM,Case,Medium,Gold,245716.3018694316,1.0483205944947878,2,26.94413472232535,0.26398162974743944,0,1,0.6971448191640923,1,STANDARD_ROUTE,False
S0565,ServiceDesk,ServiceRequest,Medium,Basic,3006.770392089839,2.0911973237367842,3,20.34605018782126,0.23795634124419007,0,1,0.8864685666939378,4,STANDARD_ROUTE,False
S0566,CRM,Lead,Medium,Enterprise,906100.5986325988,25.0,3,26.317882972770875,0.2846902811173523,0,3,-0.24870252901399836,0,PRIORITY_ROUTE,False
S0567,Finance,InvoiceApproval,Medium,Gold,302895.02208302286,6.519027598274586,2,12.49101699382846,0.3297177861737413,0,2,-0.2943117632529999,1,STANDARD_ROUTE,False
S0568,Sales,Opportunity,Low,Enterprise,1221914.2257674253,2.395884575398005,3,45.77593306749911,0.44665315063060734,0,3,0.6971753140617563,1,AI_ROUTE_ELEVATED,True
S0569,Sales,Contract,Low,Gold,205361.4447823378,0.015748245951042406,1,36.33285788743321,0.3855354202482723,1,0,0.29431912225391477,3,ESCALATE_COMPLIANCE,False
S0570,HR,LeaveApproval,Medium,Basic,6755.9844373958,4.359800488629749,1,37.760973248359626,0.11112413433830175,0,3,-0.5698570570698951,1,STANDARD_ROUTE,False
S0571,CRM,Contact,Medium,Enterprise,1836893.9733730974,4.041027062431864,1,4.667361544978198,0.2756153005801677,0,0,0.8576080399955801,0,PRIORITY_ROUTE,False
S0572,Sales,Contract,Low,Gold,128013.8494527125,6.26518166331779,3,22.54333855798374,0.730131001542215,0,1,0.71288608929086,3,STANDARD_ROUTE,False
S0573,HR,PerformanceReview,High,Standard,19015.239361359687,1.7381198673555076,1,39.20262007770506,0.6671633206591616,1,3,-0.40239387183345077,4,ESCALATE_COMPLIANCE,False
S0574,Sales,Quote,Low,Standard,71930.24886349498,0.08556391327898646,1,11.566180073706857,0.24812699868606475,0,0,-0.5264039308077624,1,STANDARD_ROUTE,False
S0575,Finance,BudgetRequest,Critical,Standard,75633.97652529701,1.5950223983972251,2,37.177243978354575,0.22271454158314424,2,1,-0.7361403484923783,1,ESCALATE_COMPLIANCE,False
S0576,HR,LeaveApproval,Medium,Gold,127914.31360018591,1.1822273812270079,1,26.00281034972004,0.02302742303157795,0,2,0.5065190771916375,1,STANDARD_ROUTE,False
S0577,ServiceDesk,Incident,High,Basic,8399.252881900928,3.300781807767831,1,24.092170494942057,0.6011233969613459,0,5,-0.3789944949010333,1,AI_ROUTE_STANDARD,True
S0578,Finance,ExpenseReport,Critical,Basic,8981.386006091696,5.024174039181332,0,20.892702035573386,0.2146132634009097,0,0,0.8885140792913027,1,PRIORITY_ROUTE,False
S0579,Compliance,ComplianceCase,Medium,Basic,5027.58069117706,4.340885541317958,6,1.3677291264596425,0.1994587274129537,0,0,-0.38949274179911386,3,AI_ROUTE_STANDARD,True
S0580,ServiceDesk,ServiceRequest,Medium,Standard,30559.266639808757,2.199902865954962,4,36.55497047818764,0.3452070304781435,0,1,0.7917085140170608,1,STANDARD_ROUTE,False
S0581,Compliance,ComplianceCase,Medium,Standard,97025.6253100463,1.427798122569212,4,16.78626512755221,0.20395051166647082,0,1,0.6119059367549657,0,STANDARD_ROUTE,False
S0582,HR,PerformanceReview,High,Basic,8082.6465428686815,2.478148725070841,6,5.140902527301059,0.05352712261641833,0,1,0.9397826837635266,2,AI_ROUTE_STANDARD,True
S0583,Finance,ExpenseReport,Low,Basic,4665.984308628332,3.323565493123105,3,34.10410260731282,0.1343469013356503,0,1,-0.06427452527843536,0,STANDARD_ROUTE,False
S0584,ServiceDesk,Problem,Medium,Basic,6714.228117808578,7.760091202257922,1,8.561863388023966,0.4678596752604939,0,1,0.3493479840463236,0,AI_ROUTE_STANDARD,True
S0585,CRM,Contact,High,Standard,51447.45980227386,2.620483595798564,4,5.057898359963021,0.41527247587819327,0,4,-0.7704080660036718,0,STANDARD_ROUTE,False
S0586,ServiceDesk,Problem,Low,Basic,3078.4632329866035,0.41450385678722024,3,1.4986783429311048,0.30188304851396547,0,0,-0.22390145988317145,0,STANDARD_ROUTE,False
S0587,ServiceDesk,Incident,Critical,Gold,293737.1609088499,0.38092872805514877,0,11.881467021339752,0.2024438190819314,0,1,-0.9014160019523911,3,PRIORITY_ROUTE,False
S0588,ServiceDesk,ServiceRequest,Low,Standard,97103.09232923707,7.513388072990435,1,26.535703086636374,0.1005929326132554,0,2,0.7212089806994191,2,STANDARD_ROUTE,False
S0589,CRM,Case,High,Enterprise,1359288.1274278094,2.053423650224311,3,1.4072157924814572,0.10506709781206548,0,0,0.9348032604704595,2,PRIORITY_ROUTE,False
S0590,ServiceDesk,Incident,Medium,Basic,7479.903079294519,0.3551929987800637,0,6.54906687785455,0.2174981913744907,2,1,0.748364466587907,0,ESCALATE_COMPLIANCE,False
S0591,CRM,Contact,High,Basic,1637.3323124718806,2.044763398736838,4,36.08299000372886,0.5206332945121592,0,3,-0.5234751733201399,2,STANDARD_ROUTE,False
S0592,Sales,Opportunity,Low,Standard,12171.950082329822,3.7706606044311664,3,5.638844256801842,0.13480148969662004,0,1,-0.5473914276975309,0,STANDARD_ROUTE,False
S0593,HR,LeaveApproval,High,Gold,150152.4914705922,0.8408870445126732,0,32.52599386305527,0.14249869814143726,0,1,-0.046576136286371694,3,STANDARD_ROUTE,False
S0594,Finance,ExpenseReport,Medium,Standard,14654.879429918812,0.9481501602494904,0,14.22343000068106,0.2297738632138039,0,1,0.6981417498069842,1,STANDARD_ROUTE,False
S0595,CRM,Contact,Medium,Basic,6934.591719148342,2.0893269810340787,3,40.759327823228496,0.5178339429899814,0,1,0.6401187314925072,1,STANDARD_ROUTE,False
S0596,Compliance,AuditRequest,Low,Standard,41409.544177171985,2.419470307463235,4,47.48103711000097,0.024105203086585317,0,0,-0.7718994045892025,0,STANDARD_ROUTE,False
S0597,HR,LeaveApproval,Medium,Basic,1907.9382524811372,3.5407015590946838,2,22.024945354488757,0.11469619606503646,2,0,0.6065181433579037,0,ESCALATE_COMPLIANCE,False
S0598,ServiceDesk,Problem,Low,Standard,85468.1416888363,3.505706385354722,2,38.64699235433018,0.6556083238159723,0,1,0.6750386307295473,0,STANDARD_ROUTE,False
S0599,ServiceDesk,Problem,Medium,Gold,423834.90832382115,3.226564671387416,3,39.5970400640426,0.13765181117182945,2,0,-0.48695914534838414,0,ESCALATE_COMPLIANCE,False
S0600,Finance,ExpenseReport,Low,Basic,5315.7749744916,10.312402401535332,2,31.784569175746984,0.2681835934748619,0,2,-0.7445144729146218,0,STANDARD_ROUTE,False
S0601,Sales,Opportunity,High,Standard,25207.49350341013,2.514799572365421,0,16.465153238004298,0.6928416276685266,1,1,-0.6483802331788195,0,ESCALATE_COMPLIANCE,False
S0602,CRM,Case,Medium,Enterprise,1428720.7040737849,3.016587213147195,1,44.95872263994971,0.04170204454599369,0,0,0.2334482254001471,0,PRIORITY_ROUTE,False
S0603,CRM,Contact,Low,Standard,58156.63748012931,6.387843851480121,2,25.841657841389388,0.32819676814566234,0,2,-0.27350764287564555,1,STANDARD_ROUTE,False
S0604,HR,LeaveApproval,Low,Enterprise,1560706.2769035297,1.6001922796400363,3,18.9853192843903,0.5183601716266414,1,1,-0.9771346466555919,1,ESCALATE_COMPLIANCE,False
S0605,Finance,ExpenseReport,Low,Gold,380781.4135881303,2.741681986783858,2,15.304954700183163,0.18852058364669347,1,1,0.3389614927718627,0,ESCALATE_COMPLIANCE,False
S0606,HR,LeaveApproval,Low,Basic,4375.489481969826,2.4795832125634454,0,19.471279032068665,0.05345150234790722,0,1,-0.7927922608608959,0,STANDARD_ROUTE,False
S0607,HR,OnboardingRequest,High,Gold,175338.74931578003,2.7765498435156566,1,31.837247782385962,0.14330876383378852,1,0,0.5798965395340769,0,ESCALATE_COMPLIANCE,False
S0608,CRM,Lead,Low,Standard,32741.166496541413,1.5851787757126041,1,39.02992242540652,0.10544862701253373,0,1,0.21737752105863595,0,STANDARD_ROUTE,False
S0609,CRM,Case,Low,Gold,481784.1710154534,7.574582767967802,2,44.93130782372578,0.09290181890359978,0,1,-0.48049812779484835,1,STANDARD_ROUTE,False
S0610,ServiceDesk,ServiceRequest,Low,Basic,7136.856491470901,3.1154116802479006,1,35.55072754908698,0.26282064912616016,0,1,0.06574735832301393,1,STANDARD_ROUTE,False
S0611,Sales,Contract,Critical,Enterprise,825886.1007407969,14.17184459604956,3,46.67199947338962,0.029318374777635565,3,1,-0.0680665036277266,2,ESCALATE_COMPLIANCE,False
S0612,CRM,Contact,Medium,Gold,494388.7775801375,0.20119020369357013,2,45.85726122543975,0.43898441684424583,1,2,-0.757722852302197,0,ESCALATE_COMPLIANCE,False
S0613,CRM,Contact,Medium,Basic,3775.551327686315,8.377687410201073,1,39.30087282569857,0.21864819500243976,0,1,0.5244615792843386,2,AI_ROUTE_STANDARD,True
S0614,HR,LeaveApproval,High,Gold,320532.21987692046,3.7195345120105703,3,32.87194043351105,0.22867837513369332,0,2,-0.8704556009495965,1,STANDARD_ROUTE,False
S0615,Sales,Contract,Medium,Basic,3910.846197899937,2.9045911135575326,1,30.001019202345603,0.06922294084048562,0,2,0.3351680435971214,2,STANDARD_ROUTE,False
S0616,Compliance,ComplianceCase,Critical,Gold,261292.2111789951,1.8741356219206038,1,17.61956080168571,0.23473467291990688,0,3,0.9611158818185868,0,PRIORITY_ROUTE,False
S0617,HR,PerformanceReview,Low,Gold,233229.31842117663,3.3315852356754063,2,26.011278187885527,0.2458011160849263,0,2,-0.05995958085460651,0,STANDARD_ROUTE,False
S0618,ServiceDesk,ServiceRequest,High,Standard,99254.28059086931,1.4408265606551818,3,36.40654888736877,0.20704211065245204,0,3,0.3190606380599612,1,STANDARD_ROUTE,False
S0619,Compliance,PolicyReview,Medium,Enterprise,648021.3762258161,3.3930949436010764,0,8.11637058549537,0.30265112286468054,0,3,-0.5326185691138094,1,PRIORITY_ROUTE,False
S0620,Sales,Quote,Critical,Enterprise,1543213.406283616,2.3080674939311008,2,23.10489426440081,0.12736203944351435,1,1,-0.47786640020934157,0,ESCALATE_COMPLIANCE,False
S0621,Sales,Opportunity,Critical,Standard,22184.0736409991,0.6768764819403198,4,15.21419302439233,0.23842338913447225,0,1,-0.8716090280043713,2,PRIORITY_ROUTE,False
